zip,city,state_name,active
98178,Service Area,US,yes
98188,Service Area,US,yes
98195,Service Area,US,yes
98198,Service Area,US,yes
98199,Service Area,US,yes
98201,Service Area,US,yes
98203,Service Area,US,yes
98204,Service Area,US,yes
98207,Service Area,US,yes
98208,Service Area,US,yes
98221,Service Area,US,yes
98223,Service Area,US,yes
98224,Service Area,US,yes
98233,Service Area,US,yes
98235,Service Area,US,yes
98236,Service Area,US,yes
98238,Service Area,US,yes
98239,Service Area,US,yes
98241,Service Area,US,yes
98249,Service Area,US,yes
98251,Service Area,US,yes
98252,Service Area,US,yes
98253,Service Area,US,yes
98256,Service Area,US,yes
98257,Service Area,US,yes
98258,Service Area,US,yes
98260,Service Area,US,yes
98270,Service Area,US,yes
98271,Service Area,US,yes
98272,Service Area,US,yes
98273,Service Area,US,yes
98274,Service Area,US,yes
98275,Service Area,US,yes
98277,Service Area,US,yes
98278,Service Area,US,yes
98282,Service Area,US,yes
98288,Service Area,US,yes
98290,Service Area,US,yes
98292,Service Area,US,yes
98294,Service Area,US,yes
98296,Service Area,US,yes
98303,Service Area,US,yes
98304,Service Area,US,yes
98310,Service Area,US,yes
98311,Service Area,US,yes
98312,Service Area,US,yes
98314,Service Area,US,yes
98315,Service Area,US,yes
98320,Service Area,US,yes
98321,Service Area,US,yes
98323,Service Area,US,yes
98325,Service Area,US,yes
98327,Service Area,US,yes
98328,Service Area,US,yes
98329,Service Area,US,yes
98330,Service Area,US,yes
98332,Service Area,US,yes
98333,Service Area,US,yes
98335,Service Area,US,yes
98336,Service Area,US,yes
98337,Service Area,US,yes
98338,Service Area,US,yes
98339,Service Area,US,yes
98340,Service Area,US,yes
98342,Service Area,US,yes
98345,Service Area,US,yes
98346,Service Area,US,yes
98349,Service Area,US,yes
98351,Service Area,US,yes
98353,Service Area,US,yes
98354,Service Area,US,yes
98355,Service Area,US,yes
98356,Service Area,US,yes
98358,Service Area,US,yes
98359,Service Area,US,yes
98360,Service Area,US,yes
98364,Service Area,US,yes
98365,Service Area,US,yes
98366,Service Area,US,yes
98367,Service Area,US,yes
98368,Service Area,US,yes
98370,Service Area,US,yes
98371,Service Area,US,yes
98372,Service Area,US,yes
98373,Service Area,US,yes
98374,Service Area,US,yes
98375,Service Area,US,yes
98376,Service Area,US,yes
98380,Service Area,US,yes
98382,Service Area,US,yes
98383,Service Area,US,yes
98385,Service Area,US,yes
98387,Service Area,US,yes
98388,Service Area,US,yes
98390,Service Area,US,yes
98391,Service Area,US,yes
98392,Service Area,US,yes
98394,Service Area,US,yes
98396,Service Area,US,yes
98402,Service Area,US,yes
98403,Service Area,US,yes
98404,Service Area,US,yes
98405,Service Area,US,yes
98406,Service Area,US,yes
98407,Service Area,US,yes
98408,Service Area,US,yes
98409,Service Area,US,yes
98416,Service Area,US,yes
98418,Service Area,US,yes
98421,Service Area,US,yes
98422,Service Area,US,yes
98424,Service Area,US,yes
98430,Service Area,US,yes
98433,Service Area,US,yes
98438,Service Area,US,yes
98439,Service Area,US,yes
98443,Service Area,US,yes
98444,Service Area,US,yes
98445,Service Area,US,yes
98446,Service Area,US,yes
98447,Service Area,US,yes
98465,Service Area,US,yes
98466,Service Area,US,yes
98467,Service Area,US,yes
98498,Service Area,US,yes
98499,Service Area,US,yes
98501,Service Area,US,yes
98502,Service Area,US,yes
98503,Service Area,US,yes
98506,Service Area,US,yes
98512,Service Area,US,yes
98513,Service Area,US,yes
98516,Service Area,US,yes
98524,Service Area,US,yes
98528,Service Area,US,yes
98530,Service Area,US,yes
98531,Service Area,US,yes
98532,Service Area,US,yes
98533,Service Area,US,yes
98542,Service Area,US,yes
98544,Service Area,US,yes
98546,Service Area,US,yes
98548,Service Area,US,yes
98555,Service Area,US,yes
98557,Service Area,US,yes
98558,Service Area,US,yes
98564,Service Area,US,yes
98565,Service Area,US,yes
98570,Service Area,US,yes
98576,Service Area,US,yes
98579,Service Area,US,yes
98580,Service Area,US,yes
98582,Service Area,US,yes
98584,Service Area,US,yes
98585,Service Area,US,yes
98588,Service Area,US,yes
98589,Service Area,US,yes
98592,Service Area,US,yes
98596,Service Area,US,yes
98597,Service Area,US,yes
98601,Service Area,US,yes
98603,Service Area,US,yes
98604,Service Area,US,yes
98606,Service Area,US,yes
98607,Service Area,US,yes
98610,Service Area,US,yes
98611,Service Area,US,yes
98612,Service Area,US,yes
98616,Service Area,US,yes
98625,Service Area,US,yes
98626,Service Area,US,yes
98629,Service Area,US,yes
98632,Service Area,US,yes
98639,Service Area,US,yes
98642,Service Area,US,yes
98645,Service Area,US,yes
98648,Service Area,US,yes
98649,Service Area,US,yes
98660,Service Area,US,yes
98661,Service Area,US,yes
98662,Service Area,US,yes
98663,Service Area,US,yes
98664,Service Area,US,yes
98665,Service Area,US,yes
98671,Service Area,US,yes
98674,Service Area,US,yes
98675,Service Area,US,yes
98682,Service Area,US,yes
98683,Service Area,US,yes
98684,Service Area,US,yes
98685,Service Area,US,yes
34274,Service Area,US,yes
34295,Service Area,US,yes
75033,Service Area,US,yes
02554,Service Area,US,yes
02584,Service Area,US,yes
03251,Service Area,US,yes
03765,Service Area,US,yes
03774,Service Area,US,yes
03779,Service Area,US,yes
03780,Service Area,US,yes
03812,Service Area,US,yes
03818,Service Area,US,yes
04009,Service Area,US,yes
04055,Service Area,US,yes
04057,Service Area,US,yes
04086,Service Area,US,yes
04280,Service Area,US,yes
04548,Service Area,US,yes
05033,Service Area,US,yes
05070,Service Area,US,yes
05072,Service Area,US,yes
05079,Service Area,US,yes
05083,Service Area,US,yes
05736,Service Area,US,yes
08203,Service Area,US,yes
08225,Service Area,US,yes
08232,Service Area,US,yes
08234,Service Area,US,yes
08321,Service Area,US,yes
08332,Service Area,US,yes
08345,Service Area,US,yes
12197,Service Area,US,yes
12406,Service Area,US,yes
12474,Service Area,US,yes
12748,Service Area,US,yes
12764,Service Area,US,yes
12827,Service Area,US,yes
12878,Service Area,US,yes
13140,Service Area,US,yes
13143,Service Area,US,yes
13146,Service Area,US,yes
13148,Service Area,US,yes
13166,Service Area,US,yes
13313,Service Area,US,yes
13318,Service Area,US,yes
13322,Service Area,US,yes
13323,Service Area,US,yes
13326,Service Area,US,yes
13350,Service Area,US,yes
13362,Service Area,US,yes
13403,Service Area,US,yes
13406,Service Area,US,yes
13416,Service Area,US,yes
13424,Service Area,US,yes
13425,Service Area,US,yes
13454,Service Area,US,yes
13477,Service Area,US,yes
13492,Service Area,US,yes
13786,Service Area,US,yes
13788,Service Area,US,yes
14037,Service Area,US,yes
14040,Service Area,US,yes
14167,Service Area,US,yes
14415,Service Area,US,yes
14418,Service Area,US,yes
14433,Service Area,US,yes
14437,Service Area,US,yes
14456,Service Area,US,yes
14489,Service Area,US,yes
14516,Service Area,US,yes
14530,Service Area,US,yes
14532,Service Area,US,yes
14542,Service Area,US,yes
14545,Service Area,US,yes
14551,Service Area,US,yes
14555,Service Area,US,yes
14560,Service Area,US,yes
14561,Service Area,US,yes
14569,Service Area,US,yes
14590,Service Area,US,yes
15337,Service Area,US,yes
15359,Service Area,US,yes
15377,Service Area,US,yes
15474,Service Area,US,yes
15713,Service Area,US,yes
15727,Service Area,US,yes
15752,Service Area,US,yes
15756,Service Area,US,yes
15783,Service Area,US,yes
16210,Service Area,US,yes
17005,Service Area,US,yes
17023,Service Area,US,yes
17030,Service Area,US,yes
17048,Service Area,US,yes
17061,Service Area,US,yes
17080,Service Area,US,yes
17097,Service Area,US,yes
17222,Service Area,US,yes
17237,Service Area,US,yes
17240,Service Area,US,yes
17980,Service Area,US,yes
18038,Service Area,US,yes
18071,Service Area,US,yes
18080,Service Area,US,yes
18340,Service Area,US,yes
18425,Service Area,US,yes
18428,Service Area,US,yes
18435,Service Area,US,yes
18445,Service Area,US,yes
18458,Service Area,US,yes
19113,Service Area,US,yes
19529,Service Area,US,yes
20615,Service Area,US,yes
20622,Service Area,US,yes
20645,Service Area,US,yes
20659,Service Area,US,yes
20685,Service Area,US,yes
21620,Service Area,US,yes
21623,Service Area,US,yes
21635,Service Area,US,yes
21650,Service Area,US,yes
21651,Service Area,US,yes
21657,Service Area,US,yes
21658,Service Area,US,yes
21661,Service Area,US,yes
21678,Service Area,US,yes
21713,Service Area,US,yes
21733,Service Area,US,yes
21746,Service Area,US,yes
21756,Service Area,US,yes
21779,Service Area,US,yes
21901,Service Area,US,yes
21903,Service Area,US,yes
21911,Service Area,US,yes
21913,Service Area,US,yes
21914,Service Area,US,yes
21915,Service Area,US,yes
21919,Service Area,US,yes
21930,Service Area,US,yes
22640,Service Area,US,yes
22713,Service Area,US,yes
22716,Service Area,US,yes
23009,Service Area,US,yes
23038,Service Area,US,yes
23106,Service Area,US,yes
23140,Service Area,US,yes
23185,Service Area,US,yes
23231,Service Area,US,yes
23875,Service Area,US,yes
25446,Service Area,US,yes
26034,Service Area,US,yes
26035,Service Area,US,yes
26062,Service Area,US,yes
27009,Service Area,US,yes
27019,Service Area,US,yes
27023,Service Area,US,yes
27040,Service Area,US,yes
27045,Service Area,US,yes
27052,Service Area,US,yes
27201,Service Area,US,yes
27203,Service Area,US,yes
27205,Service Area,US,yes
27231,Service Area,US,yes
27298,Service Area,US,yes
27316,Service Area,US,yes
27341,Service Area,US,yes
27350,Service Area,US,yes
27809,Service Area,US,yes
27816,Service Area,US,yes
27828,Service Area,US,yes
27829,Service Area,US,yes
27852,Service Area,US,yes
27856,Service Area,US,yes
27873,Service Area,US,yes
27883,Service Area,US,yes
28020,Service Area,US,yes
28091,Service Area,US,yes
28308,Service Area,US,yes
28333,Service Area,US,yes
28341,Service Area,US,yes
28344,Service Area,US,yes
28391,Service Area,US,yes
28393,Service Area,US,yes
28395,Service Area,US,yes
28428,Service Area,US,yes
28443,Service Area,US,yes
28449,Service Area,US,yes
28462,Service Area,US,yes
28467,Service Area,US,yes
28469,Service Area,US,yes
28470,Service Area,US,yes
28580,Service Area,US,yes
28636,Service Area,US,yes
28647,Service Area,US,yes
28714,Service Area,US,yes
28741,Service Area,US,yes
28753,Service Area,US,yes
28777,Service Area,US,yes
28789,Service Area,US,yes
29014,Service Area,US,yes
29067,Service Area,US,yes
29335,Service Area,US,yes
29338,Service Area,US,yes
29340,Service Area,US,yes
29341,Service Area,US,yes
29368,Service Area,US,yes
29372,Service Area,US,yes
29373,Service Area,US,yes
29374,Service Area,US,yes
29410,Service Area,US,yes
29445,Service Area,US,yes
29461,Service Area,US,yes
29470,Service Area,US,yes
29482,Service Area,US,yes
29621,Service Area,US,yes
29624,Service Area,US,yes
29625,Service Area,US,yes
29626,Service Area,US,yes
29712,Service Area,US,yes
29717,Service Area,US,yes
29743,Service Area,US,yes
30030,Service Area,US,yes
30032,Service Area,US,yes
30033,Service Area,US,yes
30035,Service Area,US,yes
30148,Service Area,US,yes
30177,Service Area,US,yes
30294,Service Area,US,yes
30331,Service Area,US,yes
30349,Service Area,US,yes
30534,Service Area,US,yes
30549,Service Area,US,yes
30567,Service Area,US,yes
30655,Service Area,US,yes
30656,Service Area,US,yes
31302,Service Area,US,yes
31318,Service Area,US,yes
31322,Service Area,US,yes
31324,Service Area,US,yes
31401,Service Area,US,yes
31404,Service Area,US,yes
31405,Service Area,US,yes
31406,Service Area,US,yes
31407,Service Area,US,yes
31408,Service Area,US,yes
31409,Service Area,US,yes
31410,Service Area,US,yes
31411,Service Area,US,yes
31415,Service Area,US,yes
31419,Service Area,US,yes
32003,Service Area,US,yes
32065,Service Area,US,yes
32073,Service Area,US,yes
32079,Service Area,US,yes
32083,Service Area,US,yes
32097,Service Area,US,yes
32147,Service Area,US,yes
32187,Service Area,US,yes
32202,Service Area,US,yes
32204,Service Area,US,yes
32206,Service Area,US,yes
32208,Service Area,US,yes
32209,Service Area,US,yes
32643,Service Area,US,yes
32668,Service Area,US,yes
32669,Service Area,US,yes
32697,Service Area,US,yes
33471,Service Area,US,yes
33944,Service Area,US,yes
33960,Service Area,US,yes
34137,Service Area,US,yes
34428,Service Area,US,yes
37026,Service Area,US,yes
37098,Service Area,US,yes
37142,Service Area,US,yes
37721,Service Area,US,yes
37806,Service Area,US,yes
37820,Service Area,US,yes
37853,Service Area,US,yes
37865,Service Area,US,yes
37871,Service Area,US,yes
37886,Service Area,US,yes
40003,Service Area,US,yes
40014,Service Area,US,yes
40026,Service Area,US,yes
40031,Service Area,US,yes
40150,Service Area,US,yes
40356,Service Area,US,yes
40379,Service Area,US,yes
40502,Service Area,US,yes
40503,Service Area,US,yes
40504,Service Area,US,yes
40505,Service Area,US,yes
40506,Service Area,US,yes
40507,Service Area,US,yes
40508,Service Area,US,yes
40509,Service Area,US,yes
40510,Service Area,US,yes
40511,Service Area,US,yes
40513,Service Area,US,yes
40514,Service Area,US,yes
40515,Service Area,US,yes
40516,Service Area,US,yes
40517,Service Area,US,yes
40601,Service Area,US,yes
41002,Service Area,US,yes
41004,Service Area,US,yes
41035,Service Area,US,yes
41044,Service Area,US,yes
41046,Service Area,US,yes
41086,Service Area,US,yes
41095,Service Area,US,yes
41097,Service Area,US,yes
42101,Service Area,US,yes
42102,Service Area,US,yes
42103,Service Area,US,yes
42104,Service Area,US,yes
42274,Service Area,US,yes
43014,Service Area,US,yes
43044,Service Area,US,yes
43160,Service Area,US,yes
43164,Service Area,US,yes
43337,Service Area,US,yes
43449,Service Area,US,yes
43739,Service Area,US,yes
43783,Service Area,US,yes
43945,Service Area,US,yes
43968,Service Area,US,yes
44044,Service Area,US,yes
44104,Service Area,US,yes
44105,Service Area,US,yes
44106,Service Area,US,yes
44110,Service Area,US,yes
44112,Service Area,US,yes
44127,Service Area,US,yes
44230,Service Area,US,yes
44231,Service Area,US,yes
44234,Service Area,US,yes
44285,Service Area,US,yes
44288,Service Area,US,yes
44430,Service Area,US,yes
44441,Service Area,US,yes
44442,Service Area,US,yes
44443,Service Area,US,yes
44444,Service Area,US,yes
44451,Service Area,US,yes
44454,Service Area,US,yes
44608,Service Area,US,yes
44609,Service Area,US,yes
44613,Service Area,US,yes
44643,Service Area,US,yes
44689,Service Area,US,yes
45121,Service Area,US,yes
45171,Service Area,US,yes
45323,Service Area,US,yes
45341,Service Area,US,yes
45354,Service Area,US,yes
45502,Service Area,US,yes
45503,Service Area,US,yes
45504,Service Area,US,yes
45506,Service Area,US,yes
46041,Service Area,US,yes
46045,Service Area,US,yes
46050,Service Area,US,yes
46063,Service Area,US,yes
46068,Service Area,US,yes
46144,Service Area,US,yes
46164,Service Area,US,yes
46165,Service Area,US,yes
46704,Service Area,US,yes
46748,Service Area,US,yes
46765,Service Area,US,yes
46798,Service Area,US,yes
46802,Service Area,US,yes
46803,Service Area,US,yes
46804,Service Area,US,yes
46805,Service Area,US,yes
46806,Service Area,US,yes
46807,Service Area,US,yes
46808,Service Area,US,yes
46809,Service Area,US,yes
46814,Service Area,US,yes
46815,Service Area,US,yes
46816,Service Area,US,yes
46818,Service Area,US,yes
46819,Service Area,US,yes
46825,Service Area,US,yes
46835,Service Area,US,yes
46845,Service Area,US,yes
47010,Service Area,US,yes
47016,Service Area,US,yes
47022,Service Area,US,yes
47334,Service Area,US,yes
47352,Service Area,US,yes
47353,Service Area,US,yes
47360,Service Area,US,yes
47468,Service Area,US,yes
48047,Service Area,US,yes
48051,Service Area,US,yes
48065,Service Area,US,yes
48096,Service Area,US,yes
48218,Service Area,US,yes
48414,Service Area,US,yes
48418,Service Area,US,yes
48429,Service Area,US,yes
48436,Service Area,US,yes
48438,Service Area,US,yes
48439,Service Area,US,yes
48451,Service Area,US,yes
48823,Service Area,US,yes
48837,Service Area,US,yes
48851,Service Area,US,yes
48873,Service Area,US,yes
48894,Service Area,US,yes
49021,Service Area,US,yes
49026,Service Area,US,yes
49029,Service Area,US,yes
49031,Service Area,US,yes
49045,Service Area,US,yes
49055,Service Area,US,yes
49056,Service Area,US,yes
49065,Service Area,US,yes
49076,Service Area,US,yes
49093,Service Area,US,yes
49095,Service Area,US,yes
49097,Service Area,US,yes
49201,Service Area,US,yes
49202,Service Area,US,yes
49203,Service Area,US,yes
49240,Service Area,US,yes
49406,Service Area,US,yes
49408,Service Area,US,yes
49444,Service Area,US,yes
51521,Service Area,US,yes
51545,Service Area,US,yes
51557,Service Area,US,yes
51562,Service Area,US,yes
51564,Service Area,US,yes
51565,Service Area,US,yes
51579,Service Area,US,yes
53006,Service Area,US,yes
53010,Service Area,US,yes
53011,Service Area,US,yes
53014,Service Area,US,yes
53020,Service Area,US,yes
53031,Service Area,US,yes
53088,Service Area,US,yes
53508,Service Area,US,yes
53563,Service Area,US,yes
53575,Service Area,US,yes
53589,Service Area,US,yes
53916,Service Area,US,yes
53922,Service Area,US,yes
54767,Service Area,US,yes
54956,Service Area,US,yes
54985,Service Area,US,yes
55027,Service Area,US,yes
55325,Service Area,US,yes
55334,Service Area,US,yes
56017,Service Area,US,yes
56330,Service Area,US,yes
60033,Service Area,US,yes
60088,Service Area,US,yes
60109,Service Area,US,yes
